VARNAMES: CID CIDint IDSURVEY TYPE FIELD CUTFLAG_SNANA ERRFLAG_FIT zHEL zHELERR zCMB zCMBERR zHD zHDERR VPEC VPECERR LENSDMU LENSDMUERR MWEBV HOST_NMATCH HOST_NMATCH2 HOST_OBJID HOST_ZPHOT HOST_ZPHOTERR HOST_ZSPEC HOST_ZSPECERR HOST_RA HOST_DEC HOST_ANGSEP HOST_DDLR HOST_CONFUSION HOST_LOGMASS HOST_LOGMASS_ERR HOST_LOGSFR HOST_LOGSFR_ERR HOST_LOGsSFR HOST_LOGsSFR_ERR HOST_COLOR HOST_COLOR_ERR HOST_MAG_g HOST_MAG_i HOST_SBFLUXCAL_g HOST_SBFLUXCAL_i HOST_SBMAG_g HOST_SBMAG_i PKMJDINI SNRMAX1 SNRMAX2 SNRMAX3 SNRSUM BANDLIST PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RADIUS_POP PROB_SCONE PROB_SNIRFV19 PROB_SNNDESCC PROB_SNNJ17 PROB_SNNV19 CUTMASK MU MUMODEL MUERR MUERR_RENORM MUERR_RAW MUERR_VPEC MURES MUPULL M0DIF M0DIFERR CHI2_BEAMS PROBCC_BEAMS biasCor_nevt biasCor_mu biasCorErr_mu biasCor_muCOVSCALE biasCor_muCOVADD IDSAMPLE IZBIN 
SN: 1367571 1367571 10 1 X1 3 0 0.43428 0.00100 0.43311 0.00100 0.43311 0.00175 0 300 0 0 1.95342e-02 1 2 47896 -9 -9 0.43430 1.00000e-03 35.383884 -5.326175 2.32500 1.85200 -2.26603e+00 10.67100 1.10000e-02 0.86100 0.28900 -9.78500e+00 0.29045 0.84200 -999 22.61000 20.85000 5.85000 30.34000 25.58211 23.79496 57644.1992 16.34232 14.79856 9.73697 51.62106 riz 57640.6250 0.3725 -3.81026e-01 0.47369 0.10015 4.75687e-02 22.57166 5.72015e-02 1.68011e-05 8.85157e-07 1.08254e-02 -2.83301e-07 -3.64364e-08 49 62.76604 8.94390e-02 0.357171 0.99800 0.96670 0.99940 0.99980 0.99330 0 41.75842 41.88028  0.13865  0.1381  0.1117  0.0059 -0.1254 -0.905  0.0036  0.0130 0.66 5.323e-04 6223 -0.2222  0.006  1.000 0.0055 4 12 
SN: 1656029 1656029 10 0 S2 3 0 0.23571 0.00100 0.23480 0.00100 0.23480 0.00159 0 300 0 0 2.94963e-02 1 2 114454 -9 -9 0.23570 1.00000e-03 41.034275 -0.763182 0.77400 0.92700 -2.79181e+00 9.10600 3.50000e-02 0.83900 0.35700 -8.25300e+00 0.35704 0.27400 -999 22.11000 21.38000 32.38000 63.29000 23.72431 22.99666 57756.0781 50.45172 36.75315 30.31376 105.32455 griz 57760.5352 0.2327 0.23424 0.32012 -1.68849e-01 1.90672e-02 21.12379 2.62873e-02 6.37508e-05 1.54350e-06 1.48086e-03 -2.77443e-07 -1.37239e-08 14 28.81558 1.10672e-02 0.568221 6.80000e-03 0.60910 0 4.00000e-04 1.00000e-04 0 40.97115 40.34613  0.11185 111.2664  0.0769  0.0102  0.6398  5.720 -0.0148  0.0196 2.93 1.000e+00  593 0.0335  0.008  1.000 0.0052 5  7 
SN: 1432141 1432141 10 0 E2 3 0 0.56600 0.00100 0.56489 0.00100 0.56489 0.00186 0 300 0 0 5.34586e-03 1 1 100263 -9 -9 0.56600 1.00000e-03 10.038541 -44.250916 1.47100 1.54200 -9 10.13100 1.60000e-02 0.45000 2.30000e-02 -9.66700e+00 7.36817e-02 0.54500 -999 23.26000 21.90000 4.75000 23.91000 25.80827 24.05355 57641.0977 12.72907 10.13043 9.54405 37.94389 riz 57661.4961 0.9633 2.56116 0.81311 0.10498 5.87499e-02 23.38840 5.47691e-02 7.91848e-06 3.99442e-07 6.99734e-03 -1.83623e-07 -1.34242e-08 55 68.28226 0.10763 0.922649 0.99760 0.76400 1 0.99600 0.53110 0 42.83606 42.56577  0.17440  0.1951  0.2154  0.0047  0.2767  1.586 -0.0064  0.0110 2.74 1.816e-01  447 -0.0021  0.023  0.638 0.0000 6 14 
SN: 1431072 1431072 10 0 E1 3 0 0.42373 0.00100 0.42267 0.00100 0.42267 0.00174 0 300 0 0 7.59420e-03 1 1 100154 -9 -9 0.42370 1.00000e-03 8.047461 -42.668674 0.51100 0.42300 -9 10.44100 1.30000e-02 0.64400 0.15000 -9.78500e+00 0.15381 0.73500 -999 22.57000 20.99000 21.40000 98.20000 24.17397 22.51972 57661.0703 12.80694 12.73524 6.60214 33.19143 riz 57657.8125 0.8731 -1.66194e+00 0.83139 0.10309 7.18384e-02 23.11106 7.24179e-02 1.02230e-05 6.81865e-07 1.73074e-02 -2.43448e-07 -4.11540e-08 49 64.99056 6.26773e-02 0.651906 0.98630 0.88080 0.99580 0.97310 0.99760 0 42.10023 41.81770  0.23180  0.2309  0.1983  0.0060  0.2790  1.203  0.0036  0.0130 2.32 4.713e-04 7032 -0.2499  0.007  1.000 0.0131 6 12 
SN: 1411114 1411114 10 0 C3 3 0 0.83777 0.00100 0.83706 0.00100 0.83706 0.00209 0 300 0 0 5.97999e-03 2 2 51004 -9 -9 0.83780 1.00000e-03 53.374218 -27.686781 0.53800 0.64700 -2.32555e+00 10.06600 4.00000e-02 1.15400 0.14100 -8.89400e+00 0.14437 0.35300 -999 24.08000 22.56000 4.52000 18.87000 25.86215 24.31057 57666.3438 18.82852 11.06923 10.06526 38.99119 riz 57661.7695 0.7290 -4.65102e-02 0.53667 2.99299e-03 4.37447e-02 24.25629 3.88152e-02 3.56029e-06 1.27281e-07 3.45790e-03 -3.87634e-08 4.52658e-10 45 40.91925 0.64542 0.018436 0.98650 0.97000 0.99990 0.99960 0.99970 0 43.66835 43.59617  0.13965  0.1415  0.1787  0.0034  0.0851  0.609 -0.0129  0.0174 0.23 2.080e-05 10256 -0.0856  0.006  0.588 0.0000 3 17 
SN: 1532056 1532056 10 0 E2 3 0 0.47379 0.00100 0.47273 0.00100 0.47273 0.00178 0 300 0 0 6.94968e-03 1 1 105715 -9 -9 0.47380 1.00000e-03 8.121352 -44.129128 1.11500 0.80800 -9 10.94900 1.20000e-02 0.99600 0.17600 -9.88500e+00 0.18500 0.79700 -999 22.61000 20.59000 21.04000 142.92999 24.19239 22.11219 57714.0625 11.35140 10.20274 7.31355 35.36243 riz 57705.2539 0.7083 0.60588 0.79720 0.26906 5.79620e-02 23.19419 7.57377e-02 9.46942e-06 6.60559e-07 2.08581e-02 -3.90869e-07 -3.19691e-08 35 34.78146 0.47861 0.919308 0.99070 0.89630 0.99970 0.99940 0.99990 0 42.13967 42.10483  0.19090  0.1914  0.1663  0.0055  0.0386  0.202 -0.0038  0.0132 0.52 7.551e-06 3189 -0.3456  0.012  1.000 0.0075 6 13 
SN: 1575072 1575072 10 0 X2 3 0 0.59156 0.00100 0.59028 0.00100 0.59028 0.00188 0 300 0 0 2.16189e-02 1 1 107801 -9 -9 0.59160 1.00000e-03 35.743103 -6.869591 0.37800 0.47400 -9 9.17200 4.70000e-02 1.01400 0.96500 -8.13900e+00 0.97468 0.17300 -999 24.35000 23.29000 3.59000 11.43000 26.11226 24.85489 57708.0938 15.09897 11.66546 9.85307 43.78080 riz 57731.0234 0.5920 1.71667 0.71167 -2.89575e-02 5.24797e-02 23.10753 5.71946e-02 1.02562e-05 5.40278e-07 1.33636e-02 -3.11044e-07 -1.52188e-08 36 35.91806 0.47249 0.580307 1 0.92320 1 0.99460 0.99760 0 42.72133 42.68045  0.13725  0.1389  0.1810  0.0045  0.0473  0.344 -0.0064  0.0110 -0.06 1.629e-04 2152 0.0773  0.011  0.553 0.0000 4 14 
SN: 1402076 1402076 10 0 X3 3 0 0.89762 0.00100 0.89611 0.00100 0.89611 0.00214 0 300 0 0 2.41700e-02 1 2 49416 -9 -9 0.89760 1.00000e-03 36.740017 -4.144964 0.61700 0.62700 -3.64220e+00 9.84600 1.90000e-02 1.78400 0.39400 -8.04300e+00 0.40576 0.10000 -999 24.09000 22.93000 5.87000 16.35000 25.57841 24.46621 57670.1055 11.37749 8.38891 -99 28.27725 iz 57653.9648 1.2106 1.43704 0.97811 -4.10376e-02 0.12050 24.39245 6.44319e-02 3.14064e-06 1.86378e-07 1.96021e-02 -1.27910e-07 -7.26217e-09 29 16.88529 0.96393 0.498161 0.94470 0.90870 0 2.10000e-03 0 0 44.02033 43.77700  0.20036 200.7308  0.3945  0.0032  0.2350  1.173  0.0083  0.0289 2.27 1.000e+00  581 0.0540  0.018  0.256 0.0000 2 18 
SN: 1430255 1430255 10 0 X2 3 0 0.65938 0.00100 0.65806 0.00100 0.65806 0.00194 0 300 0 0 2.23961e-02 1 2 101258 -9 -9 0.65940 1.00000e-03 36.291981 -5.774605 0.21800 0.30000 -4.24917e+00 10.25900 6.00000e-02 -1.98500e+00 5.32500 -1.22320e+01 5.32579 1.16200 -999 24.98000 22.27000 2.84000 28.44000 26.36670 23.86518 57662.3789 11.08252 7.38935 7.04876 27.13477 riz 57662.7734 0.9451 -1.45945e+00 0.85163 -1.31548e-01 7.38117e-02 23.22860 6.49810e-02 9.17402e-06 5.49062e-07 1.48002e-02 -2.91279e-07 -9.90272e-09 47 43.23540 0.62925 0.654937 0.99940 0.85540 1 0.99920 1 0 42.82157 42.96443  0.15019  0.1541  0.2619  0.0041 -0.1490 -0.992  0.0062  0.0107 0.99 0.000e+00 1689 -0.0818  0.009  0.323 0.0000 4 15 
SN: 1642158 1642158 10 0 S2 3 0 0.68826 0.00100 0.68700 0.00100 0.68700 0.00196 0 300 0 0 2.57575e-02 1 1 77687 -9 -9 0.68830 1.00000e-03 40.509834 -0.532766 0.46000 0.32200 -9 11.32100 6.50000e-02 0.20000 10.20000 -1.10560e+01 10.20097 1.35000 -999 24.07000 21.07000 5.49000 96.82000 25.65107 22.53509 57746.0469 16.25518 10.96055 7.71801 29.42513 riz 57751.0000 1.1105 1.03897 1.07069 -2.00054e-01 6.05218e-02 23.33524 6.32564e-02 8.31577e-06 4.84488e-07 1.22602e-02 -3.81618e-07 -7.97421e-10 20 9.12413 0.98142 0.751415 0.99900 0.32690 0.99990 0.98230 0.99710 0 43.16049 43.07713  0.14978  0.1535  0.2782  0.0040  0.0655  0.437  0.0179  0.0134 0.19 2.010e-04  383 0.3226  0.018  0.285 0.0000 5 16 
SN: 1431163 1431163 10 0 S2 3 0 0.36812 0.00100 0.36711 0.00100 0.36711 0.00169 0 300 0 0 2.83030e-02 1 1 -22251 -9 -9 0.36810 1.00000e-03 40.821049 -0.062293 1.70400 1.24700 -9 10.74200 2.60000e-02 0.70300 7.62000 -1.00350e+01 7.62024 1.32400 -999 22.59000 20.38000 12.17000 105.95000 24.78677 22.43725 57657.3828 28.87584 21.72217 21.32872 74.26859 griz 57659.3789 0.4358 -1.80444e-04 0.35580 -3.17831e-02 2.02953e-02 21.93959 2.36447e-02 3.00722e-05 6.54900e-07 3.27500e-03 -1.23628e-07 -7.65474e-09 50 49.44065 0.49575 0.105944 0.96700 0.99000 1 0.99990 1 0 41.41436 41.45913  0.11406  0.1144  0.0702  0.0068 -0.0144 -0.126 -0.0304  0.0149 -0.53 0.000e+00 10720 -0.0312  0.003  1.000 0.0068 5 11 
SN: 1309288 1309288 10 1 C2 3 0 0.26838 0.00100 0.26793 0.00100 0.26793 0.00162 0 300 0 0 1.12046e-02 1 1 23523 -9 -9 0.26840 1.00000e-03 54.644810 -29.194363 0.31100 0.17600 -9 10.92900 1.60000e-02 1.26700 0.53200 -9.65100e+00 0.53726 1.15600 -999 20.71000 18.96000 108.39000 481.95001 22.41253 20.79250 56987.3047 84.16462 52.83236 28.06725 167.52278 gri 56989.1602 0.1661 0.57902 0.19492 -9.98356e-02 1.49513e-02 20.85905 1.75600e-02 8.13543e-05 1.31577e-06 7.60057e-04 -1.60660e-07 -8.69190e-09 31 29.24188 0.55664 0.384704 0.99680 0.97500 1 0.99700 0.99700 0 40.59362 40.67014  0.10130  0.1009  0.0548  0.0091 -0.0637 -0.629 -0.0128  0.0172 -0.39 4.467e-05 6369 0.0206  0.004  1.000 0.0059 6  8 
SN: 1315950 1315950 10 0 C3 3 0 0.36000 0.00100 0.35948 0.00100 0.35948 0.00169 0 300 0 0 5.81276e-03 2 2 -9261 -9 -9 0.36000 1.00000e-03 53.294842 -27.957588 1.15600 1.39800 -7.74354e-01 10.69200 5.00000e-02 -10 0 -2.05630e+01 0.18500 1.56200 -999 22.93000 20.43000 8.48000 66.46000 25.17901 22.94360 57001.1836 64.45008 51.14398 27.20479 141.91467 griz 57001.7109 0.3076 -1.97492e+00 0.28944 -1.23697e-01 2.49443e-02 22.07468 3.04512e-02 2.65539e-05 7.44746e-07 3.52185e-03 -1.36781e-07 -1.16730e-08 39 14.82264 0.99984 0.776775 0.99470 0.83270 1 0.99990 1 0 41.45362 41.40523  0.10283  0.1031  0.0707  0.0070  0.0788  0.766 -0.0304  0.0149 -0.17 0.000e+00  461 0.0206  0.008  1.000 0.0043 3 11 
SN: 1295509 1295509 10 0 C3 3 0 0.68428 0.00100 0.68363 0.00100 0.68363 0.00196 0 300 0 0 7.91962e-03 1 2 25866 -9 -9 0.68430 1.00000e-03 52.941978 -28.291639 0.87100 1.06100 -3.07877e+00 9.81500 1.40000e-02 0.61000 1.40000e-02 -9.19500e+00 5.48179e-02 0.16000 -999 23.55000 22.29000 6.91000 23.02000 25.40130 24.09474 56933.1758 32.64827 31.43708 23.69655 79.16714 riz 56920.9883 0.4671 -2.48123e-01 0.34059 -5.74009e-02 2.91512e-02 23.47106 2.38331e-02 7.33794e-06 1.61076e-07 2.21067e-03 -3.26656e-08 -1.45914e-09 37 34.93085 0.56640 0.208447 0.93800 1 0.99960 0.99940 0.99340 0 42.92092 43.06345  0.16769  0.1719  0.1077  0.0040 -0.1604 -0.956  0.0179  0.0134 1.14 2.620e-04 2911 -0.0007  0.008  1.000 0.0153 3 16 
SN: 1300470 1300470 10 0 E2 3 0 0.51520 0.00100 0.51413 0.00100 0.51413 0.00182 0 300 0 0 8.05922e-03 1 1 30549 -9 -9 0.51520 1.00000e-03 9.233115 -44.843964 1.11900 1.20500 -9 10.68100 1.60000e-02 0.88400 0.29800 -9.78500e+00 0.30005 0.94200 -999 23.21000 21.07000 8.60000 64.30000 25.16375 22.97947 56949.0352 7.87284 7.50425 5.51571 23.81195 riz 56942.3828 0.8256 -1.25428e-01 0.88421 0.21160 8.44257e-02 23.53222 9.73548e-02 6.93604e-06 6.21934e-07 2.39806e-02 -3.66350e-07 -4.01879e-08 33 18.01946 0.98411 0.706555 0.99290 0.80500 0.99770 0.99270 0.99880 0 42.57387 42.32150  0.23647  0.2371  0.2394  0.0051  0.2562  1.083 -0.0038  0.0132 2.08 2.105e-04 6034 -0.3844  0.007  0.954 0.0000 6 13 
SN: 1319870 1319870 10 0 C2 3 0 0.26812 0.00100 0.26767 0.00100 0.26767 0.00162 0 300 0 0 9.63939e-03 1 1 23618 -9 -9 0.26810 1.00000e-03 54.921764 -28.315973 1.49500 1.40200 -9 10.30100 9.00000e-03 0.70300 0.24200 -9.59600e+00 0.24438 1.10600 -999 21.97000 20.36000 24.71000 106.32000 24.01782 22.43346 57011.0859 20.53503 13.12357 6.09824 31.31700 griz 57017.5195 0.6489 -2.19373e+00 1.06212 -1.38300e-01 5.62331e-02 22.97696 6.73264e-02 1.15669e-05 7.17262e-07 2.65025e-02 -4.32357e-07 -1.98674e-08 42 74.21825 1.58361e-03 0.864430 0 5.28000e-02 3.00000e-04 3.00000e-04 0 0 42.34894 40.66774  0.22011 219.2544  0.2048  0.0091  1.6940  7.696 -0.0128  0.0172 4.56 1.000e+00 1181 0.0365  0.013  1.000 0.0052 6  8 
SN: 1290967 1290967 10 0 C1 3 0 0.28158 0.00100 0.28110 0.00100 0.28110 0.00163 0 300 0 0 8.95509e-03 1 1 22690 -9 -9 0.28160 1.00000e-03 54.056625 -26.969536 0.26800 0.27300 -9 9.99100 9.00000e-03 0.61800 0.37400 -9.38000e+00 0.37448 0.95300 -999 22.20000 20.71000 30 117.75000 23.80720 22.32260 56887.3945 30.81624 29.49130 18.10153 67.20940 griz 56883.5820 1.3205 -1.28240e+00 0.53078 0.24566 3.57450e-02 22.15034 6.57928e-02 2.47666e-05 1.50079e-06 4.13895e-03 1.81030e-07 -3.82338e-08 20 26.03588 0.16463 0.923732 0.94070 0.42810 0.99970 0.99760 0.99870 0 40.48691 40.78907  0.27802  0.2756  0.0872  0.0087 -0.2886 -1.038 -0.0136  0.0162 2.31 4.595e-05  211 -0.0147  0.039  1.000 0.0684 6  9 
SN: 1306110 1306110 10 0 X3 3 0 0.60994 0.00100 0.60864 0.00100 0.60864 0.00190 0 300 0 0 2.40321e-02 1 2 38347 -9 -9 0.60990 1.00000e-03 36.220924 -3.821939 2.33500 1.43000 -2.15988e+00 11.12300 6.30000e-02 1.00000e-03 7.49900 -1.11300e+01 7.50066 1.25100 -999 23.67000 21.08000 3.84000 32.03000 26.03917 23.73611 56973.0977 42.65270 30.93239 22.13007 92.98853 riz 56975.8711 0.3796 0.37625 0.28716 -7.10695e-02 2.75659e-02 23.00358 2.35055e-02 1.12867e-05 2.44351e-07 1.81780e-03 -4.17149e-08 -2.91942e-09 33 25.77580 0.81061 0.268049 0.99900 1 1 0.99960 1 0 42.60705 42.76035  0.12679  0.1301  0.0959  0.0044 -0.1595 -1.258  0.0062  0.0107 1.25 0.000e+00 7607 0.0271  0.005  1.000 0.0056 2 15 
SN: 1291222 1291222 10 0 E2 3 0 0.57216 0.00100 0.57106 0.00100 0.57106 0.00186 0 300 0 0 8.65676e-03 1 1 30080 -9 -9 0.57220 1.00000e-03 10.308677 -44.783283 0.95100 1.49700 -9 9.02800 4.60000e-02 0.85100 1.01100 -8.19800e+00 1.02406 0.18400 -999 24.80000 23.52000 2.17000 7.13000 26.65885 25.36728 56891.3828 20.26953 17.06279 13.92394 36.21009 riz 56885.6406 0.1770 0.79387 1.10159 0.11141 6.02664e-02 23.11006 7.10214e-02 1.02324e-05 6.69331e-07 3.84035e-03 -1.31752e-07 -1.38629e-08 27 31.32034 0.25819 0.455992 0.51710 0.76830 0.98130 0.99350 0.95020 0 42.39885 42.59401  0.24208  0.2457  0.2605  0.0047 -0.1888 -0.780 -0.0064  0.0110 1.57 6.497e-03 5736 -0.1947  0.007  0.848 0.0000 6 14 
SN: 1293006 1293006 10 0 X1 3 0 0.50562 0.00012 0.50436 0.00012 0.50436 0.00151 0 300 0 0 1.64399e-02 1 1 35060 -9 -9 0.50560 1.00000e-04 33.761364 -5.317504 0.67100 0.47800 -9 11.18000 3.00000e-02 0.86600 10.86600 -1.02940e+01 10.86630 1.46300 -999 22.90000 20.28000 13.94000 150.16000 24.63934 22.05861 56903.2266 14.58929 7.47384 5.32136 24.62380 riz 56902.5938 1.2037 -1.68098e+00 0.75618 -2.29936e-01 9.09718e-02 22.61693 9.03557e-02 1.61149e-05 1.34109e-06 1.24385e-02 -4.48307e-07 -2.10702e-07 28 17.41037 0.94004 0.949430 0.99960 0.17480 0.99940 0.99940 0.99970 0 42.18793 42.27217  0.20105  0.2015  0.2602  0.0052 -0.0805 -0.400 -0.0038  0.0132 0.75 2.612e-05  843 0.2121  0.014  0.586 0.0000 4 13 
SN: 1298266 1298266 10 0 S2 3 0 0.49038 0.00100 0.48930 0.00100 0.48930 0.00179 0 300 0 0 2.99596e-02 1 2 32873 -9 -9 0.49040 1.00000e-03 41.767735 -1.058614 0.37800 0.42300 -4.07128e+00 9.95500 2.30000e-02 5.90000e-02 6.30000e-02 -9.88600e+00 9.49210e-02 0.69900 -999 23.99000 22.28000 5.64000 31.44000 25.62180 23.75629 56927.2852 8.64070 8.28994 8.28048 25.82755 riz 56926.3047 1.4811 -1.25821e+00 0.91881 0.16658 7.63636e-02 23.28681 8.27938e-02 8.69514e-06 6.63056e-07 3.93743e-03 -1.23456e-07 -3.99949e-08 34 18.34743 0.98686 0.695863 0.97720 0.78200 0.99940 0.99980 0.99970 0 42.23885 42.19364  0.25598  0.2566  0.2426  0.0053  0.0490  0.191 -0.0038  0.0132 1.11 3.371e-05  581 -0.3774  0.017  1.000 0.0054 5 13 
SN: 1305486 1305486 10 0 X3 3 0 0.90040 0.00100 0.89888 0.00100 0.89888 0.00215 0 300 0 0 2.37357e-02 1 2 37196 -9 -9 0.90040 1.00000e-03 36.366947 -5.072275 0.64100 0.57500 -3.98029e+00 11.01400 1.20000e-02 0.71200 1.08500 -1.02980e+01 1.08606 1.04800 -999 24.56000 21.76000 2.39000 32.50000 26.55400 23.72029 56961.2070 15.13927 9.73257 -99 35.40498 iz 56964.9141 0.6931 0.26239 0.63935 -1.80528e-01 0.10279 24.02681 5.72002e-02 4.39820e-06 2.31712e-07 1.48040e-02 -1.16297e-07 -3.68906e-09 24 22.30562 0.56103 0.608083 0.98470 0.87690 0.99990 0.99920 0.99990 0 43.64144 43.78516  0.14641  0.1467  0.3317  0.0032 -0.1520 -1.038  0.0083  0.0289 1.03 1.004e-05 1588 0.3409  0.010  0.193 0.0000 2 18 
SN: 1291149 1291149 10 0 X2 3 0 0.23156 0.00100 0.23057 0.00100 0.23057 0.00159 0 300 0 0 2.32434e-02 1 1 36455 -9 -9 0.23160 1.00000e-03 35.334316 -7.257593 0.36200 0.38400 -9 10.14400 9.00000e-03 0.94100 0.13500 -9.19600e+00 0.13509 0.79900 -999 20.90000 19.66000 109.65000 311.20999 22.39998 21.26737 56960.2305 11.71791 9.39529 5.84776 23.97203 gri 56958.7227 0.8891 -5.77731e-01 0.84463 -8.28539e-02 6.35261e-02 22.79141 6.73456e-02 1.37225e-05 8.51174e-07 1.37124e-02 -4.32330e-07 -2.20283e-08 32 51.35557 1.64309e-02 0.336692 2.00000e-04 0.10730 2.00000e-04 2.00000e-02 1.12000e-02 0 42.30845 40.30179  0.23986 238.6120  0.2256  0.0104  2.0214  8.427 -0.0148  0.0196 6.96 1.000e+00 3172 -0.0103  0.004  1.000 0.0053 4  7 
SN: 1315192 1315192 10 1 S1 3 0 0.22800 0.00100 0.22714 0.00100 0.22714 0.00158 0 300 0 0 4.92443e-02 2 2 319410 -9 -9 0.22800 1.00000e-03 42.985901 -0.523071 0 0 -1.04609e+01 10.44400 1.10000e-02 0.88700 0.24500 -9.53700e+00 0.24824 1.07000 -999 -10 -10 17.78000 56.09000 24.37517 23.12779 57012.0703 71.81418 63.85017 54.89193 187.61592 griz 57008.6406 0.2749 1.12717 0.25345 0.10169 1.74409e-02 20.86284 2.29529e-02 8.10708e-05 1.71387e-06 2.02715e-03 -2.27150e-07 -2.33246e-08 33 30.33600 0.60042 0.506019 0.99850 0.80260 1 1 1 0 40.14119 40.26493  0.16263  0.1618  0.0493  0.0105 -0.1090 -0.670 -0.0148  0.0196 0.61 0.000e+00 1041 -0.0643  0.015  1.000 0.0227 5  7 
SN: 1321973 1321973 10 0 X1 3 0 0.37157 0.00100 0.37043 0.00100 0.37043 0.00170 0 300 0 0 1.94496e-02 1 2 35176 -9 -9 0.37160 1.00000e-03 34.413620 -4.215644 0.64800 0.47000 -4.13973e+00 10.96000 4.70000e-02 0.52100 0.44700 -1.04760e+01 0.49218 1.27600 -999 22.44000 20.07000 25.16000 192 23.99822 21.79175 57030.1094 18.25327 14.11470 11.63367 46.47905 griz 57026.9453 0.3980 -1.82114e+00 0.57348 -2.34305e-02 4.38380e-02 22.08802 5.47305e-02 2.62295e-05 1.32219e-06 1.39164e-02 -4.71899e-07 -3.87021e-08 27 17.21257 0.92575 0.612050 0.99040 0.91200 0.99980 0.99300 0.99980 0 41.29234 41.48214  0.14599  0.1464  0.1163  0.0068 -0.1594 -1.092 -0.0304  0.0149 1.14 9.319e-06 2602 -0.0941  0.007  1.000 0.0065 4 11 
SN: 1295527 1295527 10 0 C3 3 0 0.88568 0.00100 0.88491 0.00100 0.88491 0.00213 0 300 0 0 8.72913e-03 1 1 27201 -9 -9 0.88570 1.00000e-03 51.799767 -27.993450 0.50200 0.58300 -9 10.90600 1.00000e-02 1.04500 0.16800 -9.83600e+00 0.17141 0.76900 -999 23.57000 22 7.98000 34.74000 25.24499 23.64793 56925.3281 21.72270 12.94186 -99 42.01031 iz 56923.2539 0.9661 -1.63982e-01 0.58787 -2.92590e-02 9.77688e-02 24.08158 3.59054e-02 4.18185e-06 1.38294e-07 -6.26649e-03 -3.97521e-08 1.05470e-09 27 27.51427 0.43633 0.111803 0.61800 1 0.99990 0.99870 0.99800 0 43.55987 43.74294  0.20119  0.2039  0.3462  0.0032 -0.1702 -0.846 -0.0129  0.0174 1.30 1.795e-04 5166 -0.0703  0.007  0.334 0.0000 3 17 
SN: 1316626 1316626 10 0 C3 3 0 0.61667 0.00100 0.61601 0.00100 0.61601 0.00190 0 300 0 0 9.05616e-03 1 1 27449 -9 -9 0.61670 1.00000e-03 51.751858 -28.535896 0.19400 0.31800 -9 9.93200 3.40000e-02 0.47400 0.58400 -9.45000e+00 0.59105 1.03000 -999 25.14000 23.10000 2 14.40000 26.74743 24.60409 57018.2109 23.56512 20.32847 16.98854 67.99406 riz 57020.6055 0.3591 0.80073 0.37784 2.19847e-02 3.38115e-02 23.45176 3.46928e-02 7.46958e-06 2.38677e-07 4.83578e-03 -6.85692e-08 -4.86596e-09 27 23.74531 0.64440 0.276786 0.99520 0.99000 1 0.99800 1 0 42.83136 42.79090  0.18848  0.1934  0.1072  0.0044  0.0343  0.182  0.0062  0.0107 0.49 0.000e+00 4240 -0.0032  0.006  1.000 0.0228 3 15 
SN: 1246334 1246334 10 0 C1 3 0 0.60919 0.00100 0.60861 0.00100 0.60861 0.00190 0 300 0 0 9.19399e-03 1 1 1 -9 -9 0.60920 1.00000e-03 54.711483 -27.714649 0.11500 0.11400 -9 10.26800 1.50000e-02 2.19700 4.00000e-03 -8.07500e+00 2.72947e-02 -3.23000e-01 -999 20.13000 19.72000 210.25000 293.81000 21.69316 21.32983 56538.3672 23.62901 15.93752 12.83956 56.97776 riz 56538.2344 1.0839 -1.64887e+00 0.59054 -1.84205e-01 4.43127e-02 22.21061 3.78228e-02 2.34291e-05 8.16177e-07 6.82889e-03 -1.20429e-07 -1.68751e-08 33 41.10402 0.15708 0.824076 5.00000e-04 0.94360 0 0 0 0 41.73631 42.75924  0.10902 111.8637  0.1470  0.0044 -1.0291 -9.440  0.0062  0.0107 8.59 1.000e+00 3856 0.1190  0.007  0.519 0.0000 6 15 
SN: 1324938 1324938 10 0 S1 3 0 0.19933 0.00003 0.19847 0.00003 0.19847 0.00120 0 300 0 0 4.56044e-02 1 1 31677 -9 -9 0 0 42.447216 -0.596421 2.30200 1.02300 -9 10.96500 1.50000e-02 1.24400 0.30900 -9.67900e+00 0.31098 1.19000 -999 20.89000 19.05000 53.82000 223.31000 23.17264 21.62773 57018.0625 46.52315 32.41165 20.85981 75.38267 griz 57042.1211 0.6386 -1.63730e+00 0.97690 3.03361e-02 4.45374e-02 21.67882 4.67666e-02 3.82360e-05 1.64696e-06 2.11916e-02 -8.07403e-07 -5.11786e-08 13 22.65343 4.60282e-02 0.555056 0 0.26180 1.00000e-04 3.00000e-04 0 0 40.74201 39.93701  0.19520 192.8023  0.1587  0.0119  0.8508  4.359 -0.0458  0.0272 3.36 1.000e+00 2021 -0.0910  0.009  1.000 0.0115 5  6 
